team_id,slug,rawscore,league_slug,league_balance_factor,ranking_raw_balanced,league_weight,rank
107582157086477662,descuydado-esports,1.1141207874879746,north_regional_league,0.8297442701568742,0.5598667859431182,0.9,0.5038801073488064
107179740624168899,heet,-0.341657956185305,elite_series,1,0.5511169849206397,0.9,0.4960052864285757
99322214689444546,schalke-04,-0.3539725431353987,primeleague,1,0.5500711923393918,0.9,0.49506407310545264
107582184905264520,waia-snikt,0.968544872171509,north_regional_league,0.8297442701568742,0.5496088614346204,0.9,0.4946479752911584
105550042327365041,gen-challengers,-0.37068546933402036,lck_challengers_league,1,0.5486518792678049,0.9,0.49378669134102443
108403526900459473,uniq,-0.4864993941489651,nlc,1,0.5388166047378912,0.9,0.48493494426410205
109696092218588987,nigma-galaxy,1.6715983816482205,arabian_league,0.7412746807781349,0.5352662205256492,0.9,0.4817395984730843
99566405124618295,tl-academy,2.5258435530209944,north_american_challenger_league,0.6694073092589535,0.5319338267581769,0.9,0.4787404440823592
108203161924300737,drx-academy,-0.61311213097502,lck_academy,1,0.5280642618943363,0.9,0.4752578357049027
102787200132955066,for-the-win-esports,1.654936203602772,liga_portuguesa,0.7320695958220451,0.5275834498801316,0.9,0.4748251048921185
107581750701049485,janus-esports,0.5770686725451319,north_regional_league,0.8297442701568742,0.5220237125182541,0.9,0.46982134126642866
107251231972989211,sbtc-esports,-2.5819836121139006,vcs,1,0.36086164302047846,1.3,0.469120135926622
105550036134585264,bro-challengers,-0.8079452312966917,lck_challengers_league,1,0.5115184360600097,0.9,0.46036659245400874
105514907449611976,team-bds-academy,-0.8187789526954196,lfl,1,0.5105984031338539,0.9,0.45953856282046845
109674814051390025,primate,2.4932529349396755,south_regional_league,0.6444623503330893,0.5103280380277195,0.9,0.4592952342249476
105550059790656435,t1-challengers,-0.8407232113535235,lck_challengers_league,1,0.5087348292276698,0.9,0.4578613463049028
108203169709977541,fredit-brion-academy,-0.8923547686013056,lck_academy,1,0.5043501186606951,0.9,0.4539151067946256
109485342651298305,fluxo-academy,-0.8941215671991186,cblol_academy,1,0.5042000766922848,0.9,0.45378006902305634
106827765448944398,dfm-academy,-0.9156946592394883,ljl_academy,1,0.5023680233963175,0.9,0.45213122105668574
109696073114910519,anubis-gaming,1.1293206867633385,arabian_league,0.7412746807781349,0.5011291212693291,0.9,0.45101620914239615
109696126554266494,geekay-esports,1.0739026163068757,arabian_league,0.7412746807781349,0.4976404803209536,0.9,0.44787643228885826
106827823550343961,axz-academy,-0.9915434481878264,ljl_academy,1,0.4959267110648306,0.9,0.44633403995834753
103877589042434434,gamerlegion,-1.0317979848602075,primeleague,1,0.49250817206030273,0.9,0.4432573548542725
105549991104165282,furia-academy,-1.048186309076331,cblol_academy,1,0.4911164251869595,0.9,0.4420047826682636
102787200129022886,esuba,2.0072338950370265,hitpoint_masters,0.6505534589908389,0.48830028816848164,0.9,0.4394702593516335
107423083507599175,vanir,-1.082861193805492,nlc,1,0.4881717273783899,0.9,0.4393545546405509
103877675241047720,ldlc-ol,-1.0913213401983468,lfl,1,0.487453265738566,0.9,0.4387079391647094
107564135791716115,guasones,-1.0918656787307413,superliga,1,0.4874070388369921,0.9,0.4386663349532929
109539675734129088,northern-lions-esports,-1.1260879032148248,elite_series,1,0.4845007823280005,0.9,0.4360507040952004
107581212180071788,peek-gaming,-0.033014478453383,north_regional_league,0.8297442701568742,0.47903454845739496,0.9,0.43113109361165547
110424397251619481,myth-esports,-1.2536561329353684,elite_series,1,0.47366729609047387,0.9,0.4263005664814265
107581296208168309,tomorrow-esports,-0.11156146194192222,north_regional_league,0.8297442701568742,0.4734997797063684,0.9,0.4261498017357316
110425157952111645,fourth-wall,-1.3200429979731958,nlc,1,0.46802951942527,0.9,0.421226567482743
102787200124959636,crvena-zvezda-esports,-1.353523490746046,esports_balkan_league,1,0.4651862530534244,0.9,0.41866762774808197
109696047948627764,gng-esports,0.5010378209947606,arabian_league,0.7412746807781349,0.4615778825735529,0.9,0.41542009431619764
107581300297680248,zylant-esports,4.944102354926473,NA,0.4594212863182647,0.4594212863182647,0.9,0.4134791576864382
106827848618374543,bc-academy,-1.424406131775843,ljl_academy,1,0.45916668127008897,0.9,0.4132500131430801
108203173414485265,hle-academy,-1.5178688166178138,lck_academy,1,0.451229542750758,0.9,0.4061065884756822
102787200149928963,we-love-gaming,4.005152989569666,greek_legends,0.4858275069092817,0.4470883664665817,0.9,0.40237952981992353
110428362822825796,disguised,1.0319847526039228,north_american_challenger_league,0.6694073092589535,0.447010752562831,0.9,0.40230967730654793
107456355516438414,eintracht-frankfurt,-1.5684680413691492,primeleague,1,0.4469325010329734,0.9,0.40223925092967605
106382545123328648,dynamo-eclot,1.221340980037988,hitpoint_masters,0.6505534589908389,0.4448820625560825,0.9,0.40039385630047425
106857734387052095,aoe-esports,0.9404885978152595,north_american_challenger_league,0.6694073092589535,0.44180936757280576,0.9,0.3976284308155252
104710678170825211,sinners-esports,1.1635180717022853,hitpoint_masters,0.6505534589908389,0.44168752035857756,0.9,0.3975187683227198
107574959289974368,odivelas-sports-club,0.22850924773016765,liga_portuguesa,0.7320695958220451,0.4389030557453878,0.9,0.395012750170849
105549993449477104,intz-academy,-1.6687265353230702,cblol_academy,1,0.438418241512211,0.9,0.3945764173609899
105536918475957734,macko-esports,4.869349143808666,pg_nationals,0.44106547311563005,0.43826546930455373,0.9,0.3944389223740984
109675484017801229,team-bliss,4.264661630979399,lco,0.45939914869594295,0.4328917282282551,0.9,0.3896025554054296
101383792559569368,all-knights,-2.666498848059387,lla,1,0.3536843493676428,1.1,0.38905278430440715
105521412995449549,team-esca-gaming,-1.7411087033242656,ultraliga,1,0.4322713252886254,0.9,0.3890441927597629
105550051809743868,lsb-challengers,-1.7455784317687246,lck_challengers_league,1,0.43189174220830356,0.9,0.3887025679874732
99566405126602853,fly-academy,0.7001990173309519,north_american_challenger_league,0.6694073092589535,0.42814935508291035,0.9,0.38533441957461934
99566408356697119,furious-gaming,0.9415719104653183,south_regional_league,0.6444623503330893,0.42540496383237364,0.9,0.38286446744913627
108361552741927561,cincinnati-fear,0.6418838000285353,north_american_challenger_league,0.6694073092589535,0.4248342442275147,0.9,0.38235081980476326
99566408222831088,liberty,-2.7507420695298728,cblol-brazil,1,0.3465301560202497,1.1,0.3811831716222747
109485351596724390,los-grandes-academy,-1.880976230599599,cblol_academy,1,0.4203933448923027,0.9,0.3783540104030724
108203166973601408,liiv-sandbox-academy,-1.9010177281148866,lck_academy,1,0.41869135931182616,0.9,0.37682222338064353
105913238372341488,wildcard-gaming,0.5266448832224784,north_american_challenger_league,0.6694073092589535,0.41828312769670223,0.9,0.37645481492703203
101383793569248484,astralis,-2.421583622868468,lec,0.7157853551872768,0.26804966419851534,1.4,0.37526952987792145
106806779752531762,globant-emerald-team,0.762760999390184,south_regional_league,0.6444623503330893,0.4156186920222153,0.9,0.37405682281999375
104270958001747936,one-breath-gaming,4.632623988709482,lcl,0.4265151212702022,0.4152330710643778,0.9,0.37370976395794003
99566406332987990,the-chiefs,3.757221632301237,lco,0.45939914869594295,0.4130946731901871,0.9,0.3717852058711684
109676337359108345,eclipse-gaming,0.6593940219286679,south_regional_league,0.6444623503330893,0.40996144587570993,0.9,0.3689653012881389
107598805167594304,wap-esports,0.6335672599770197,south_regional_league,0.6444623503330893,0.40854795432245194,0.9,0.36769315889020676
105550024238752685,kwangdong-freecs-challengers,-2.0382528971422254,lck_challengers_league,1,0.40703692687030657,0.9,0.3663332341832759
105521419784127190,komilfriends,-2.057417395559939,ultraliga,1,0.4054094187492625,0.9,0.36486847687433627
105514967858969605,gameward,-2.136917751215077,lfl,1,0.39865800414740477,0.9,0.3587922037326643
103461966971048042,eg-academy,0.1383686624387934,north_american_challenger_league,0.6694073092589535,0.3962103519452755,0.9,0.35658931675074795
109697689430777005,ankora-gaming,-2.2373936924511013,esports_balkan_league,1,0.39012527833497074,0.9,0.35111275050147367
105515109012592449,izidream,-2.2442307923416793,lfl,1,0.38954465079368217,0.9,0.35059018571431394
105521706535388095,anorthosis-famagusta-esports,2.5191849125655534,greek_legends,0.4858275069092817,0.38578034693716223,0.9,0.347202312243446
99322214695067838,team-vitality,-2.766852885104104,lec,0.7157853551872768,0.2470618876125616,1.4,0.34588664265758623
107467794614674479,fnatictq,-2.3350712743584894,superliga,1,0.38183019779942756,0.9,0.3436471780194848
107599485973747723,grypciocraft-esports,-2.3815169814980157,ultraliga,1,0.3778858855659623,0.9,0.3400972970093661
102141671183409133,maryville-university,-0.22046102156748038,north_american_challenger_league,0.6694073092589535,0.37581155664424065,0.9,0.3382304009798166
103535282143744679,dark-passage-akademi,2.7674509245718752,NA,0.4594212863182647,0.37449821212291867,0.9,0.3370483909106268
107598788926820994,pampas,2.702879050904795,NA,0.4594212863182647,0.371978910253134,0.9,0.3347810192278206
99566408221114231,kabum-esports,-3.305332256268208,cblol-brazil,1,0.2994326524438594,1.1,0.32937591768824537
107599040773840060,meta-gaming,-0.24155022612654545,south_regional_league,0.6444623503330893,0.36065301584616727,0.9,0.32458771426155053
109696115986547257,fox-gaming,-1.1297904289715663,arabian_league,0.7412746807781349,0.35891508385576737,0.9,0.3230235754701906
107599089191671351,santiago-wanderers,2.3655693098186847,NA,0.4594212863182647,0.3588186128487847,0.9,0.3229367515639062
103535282158162659,fastpay-wildcats-akademi,2.312797376967141,NA,0.4594212863182647,0.3567596911921126,0.9,0.32108372207290137
108517492697602721,dewish-team,-3.3596111159183826,pcs,0.8313472662878283,0.24510039885633575,1.3,0.3186305185132365
107456994699991548,atleta-esport,2.6021120532784825,pg_nationals,0.44106547311563005,0.3533423951092079,0.9,0.3180081555982871
103878020539746273,egn-esports,-1.2283482643188721,liga_portuguesa,0.7320695958220451,0.34833080608705347,0.9,0.31349772547834814
104843437139220481,undead-bk,-0.4763084021851086,south_regional_league,0.6444623503330893,0.3478047656652778,0.9,0.31302428909875
99566405130451785,c9-academy,1.9534557521895204,NA,0.4594212863182647,0.3427398095349496,0.9,0.30846582858145466
107598712583969458,ebro-gaming,-0.5828214625056952,south_regional_league,0.6444623503330893,0.34197533527223506,0.9,0.30777780174501157
108352305932141947,dsyre,2.2942667917647115,pg_nationals,0.44106547311563005,0.3418115472356376,0.9,0.30763039251207386
107598683861013570,boca-juniors-gaming,1.8810881215459507,NA,0.4594212863182647,0.3399163525584304,0.9,0.30592471730258736
107598878262940546,malvinas-gaming,-0.6381082121208388,south_regional_league,0.6444623503330893,0.3389495067253036,0.9,0.30505455605277326
102235771678061291,fastpay-wildcats,3.1148008758241827,turkiye-sampiyonluk-ligi,0.39255928014865543,0.3315752331782615,0.9,0.29841770986043537
100285330168091787,detonation-focusme,4.0864882418665855,ljl-japan,0.29210589116322855,0.27083146070921366,1.1,0.29791460678013504
106421708401759879,black-star-gaming,2.288041229200497,lcl,0.4265151212702022,0.33030999686903184,0.9,0.2972789971821287
105536738266035235,cyberground-gaming,1.985243566131334,pg_nationals,0.44106547311563005,0.3302365767889378,0.9,0.29721291911004405
106371141659311452,valiance-pro-game,-2.9484778852834426,esports_balkan_league,1,0.3297378226679321,0.9,0.2967640404011389
107598764318774383,kru-esports,1.613733211916627,NA,0.4594212863182647,0.32948537564117436,0.9,0.29653683807705694
98767991921462763,dire-wolves,1.5804653130119775,lco,0.45939914869594295,0.3281715989948411,0.9,0.295354439095357
99322214684939974,unicorns-of-love,2.1903845155471813,lcl,0.4265151212702022,0.32677277545698363,0.9,0.29409549791128525
109631326144414089,19-esports,1.5115056542928986,NA,0.4594212863182647,0.32549691963952854,0.9,0.2929472276755757
107598785733448849,river-plate-gaming,1.506226589667638,NA,0.4594212863182647,0.32529095446265127,0.9,0.29276185901638613
107693836459380354,sampi,-0.9570803244335724,hitpoint_masters,0.6505534589908389,0.3245308214757137,0.9,0.29207773932814235
106269859169658575,impunity-esports,-3.6665583827307042,pcs,0.8313472662878283,0.22342974821705333,1.3,0.29045867268216935
108361575122450254,team-fish-taco,-1.165636777564157,north_american_challenger_league,0.6694073092589535,0.32208008561649815,0.9,0.28987207705484835
105593182576105603,brute,-1.0301490423644712,hitpoint_masters,0.6505534589908389,0.32049399404059625,0.9,0.28844459463653666
99566405128626825,100-academy,1.3098431339848369,NA,0.4594212863182647,0.3176289620346896,0.9,0.28586606583122065
