team_id,slug,rawscore,ranking_raw,league_slug,league_weight,rank
102747101565183056,nongshim-redforce,1.6388845509621495,0.8491549384179675,lck,1.5,1.2737324076269512
98767991882270868,edward-gaming,1.5853766879470443,0.8465101681092545,lpl,1.5,1.2697652521638818
98767991887166787,lpl14,1.2170800694236998,0.8283061153479808,lpl,1.5,1.2424591730219712
99566404847770461,lpl13,0.903055256330856,0.8127845928077763,lpl,1.5,1.2191768892116643
99566404854685458,top-esports,0.8140923962994878,0.8083873637365508,lpl,1.5,1.2125810456048263
101388912911039804,lpl15,0.7671012822096382,0.8060647013031231,lpl,1.5,1.2090970519546846
99566404856367466,lpl11,0.6878143382098219,0.8021457304539206,lpl,1.5,1.2032185956808807
103461966986776720,lpl16,0.5143744800759558,0.7935729981246484,lpl,1.5,1.1903594971869726
99566404848691211,invictus-gaming,0.15136053319228165,0.7756300556435468,lpl,1.5,1.1634450834653203
99566404852189289,jd-gaming,0.10246633577352458,0.7732133281886495,lpl,1.5,1.1598199922829742
103461966965149786,mad-lions,2.4482510143469214,0.8891600567427994,lec,1.3,1.1559080737656393
99566404850008779,lng-esports,-0.026051725842268284,0.7668609766959567,lpl,1.5,1.150291465043935
99566404585387054,drx,-0.029791596558847777,0.7666761235085505,lck,1.5,1.1500141852628258
107563714667537640,team-bds,2.3513253434121277,0.8843692442865427,lec,1.3,1.1496800175725055
98767991892579754,royal-never-give-up,-0.0399169143746331,0.7661756523924098,lpl,1.5,1.1492634785886147
98926509885559666,team-liquid,2.339066235221105,0.8837633048315179,lcs,1.3,1.1488922962809733
101383793572656373,excel,2.2603271503180267,0.8798714133944011,lec,1.3,1.1438328374127216
98767991853197861,t1,-0.16748573796332553,0.7598702195469682,lck,1.5,1.1398053293204522
99566404845279652,lpl12,-0.22053492426894078,0.7572481205705454,lpl,1.5,1.135872180855818
99566404846951820,lgd-gaming,-0.22519293419968997,0.757017885878514,lpl,1.5,1.1355268288177711
100725845018863243,dwg-kia,-0.2991167473484682,0.7533640022228062,lck,1.5,1.1300460033342092
101383793567806688,sk-gaming,1.7834667746855661,0.8563013044083915,lec,1.3,1.113191695730909
100725845022060229,liiv-sandbox,-0.5370734402541846,0.7416023514916056,lck,1.5,1.1124035272374084
109637393694097670,team-heretics-lec,1.726874877316486,0.8535040973916725,lec,1.3,1.1095553266091744
105505619546859895,fredit-brion,-0.5762088638014108,0.7396679777307361,lck,1.5,1.1095019665961041
99566404855553726,funplus-phoenix,-0.628950901015683,0.737061060425779,lpl,1.5,1.1055915906386686
101383793574360315,rogue,1.6524999698507818,0.8498279171838581,lec,1.3,1.1047762923390156
99566404853854212,bilibili-gaming,-0.794838894962962,0.7288615993327451,lpl,1.5,1.0932923989991177
99566404853058754,weibo-gaming,-0.8487765373405769,0.7261955860209814,lpl,1.5,1.089293379031472
98767991926151025,g2-esports,1.2669246567822925,0.8307698183865201,lec,1.3,1.0800007639024762
99566404579461230,kt-rolster,-1.0118148858032214,0.7181369763345153,lck,1.5,1.077205464501773
101388912914513220,lpl17,-1.262584376857576,0.7057420185301937,lpl,1.5,1.0586130277952905
98767991866488695,fnatic,0.9321380075556045,0.8142220861517581,lec,1.3,1.0584887119972854
99566404581868574,kwangdong-freecs,-1.2877274415373332,0.7044992548093495,lck,1.5,1.0567488822140243
100205573496804586,hanwha-life-esports,-1.3148015126382,0.7031610458929638,lck,1.5,1.0547415688394457
99322214695067838,team-vitality,0.7725591458800976,0.8063344709214791,lec,1.3,1.048234812197923
98926509892121852,flyquest,0.4834886490763801,0.7920463827043214,lcs,1.3,1.0296602975156177
106972778172351142,nrg-esports,0.41521157797673103,0.7886716044897761,lcs,1.3,1.025273085836709
99294153828264740,100-thieves,0.24440330023798773,0.7802289451124371,lcs,1.3,1.0142976286461682
109692074894483834,sem9-wpe,1.3372866781711605,0.8342476508870963,pcs,1.2,1.0010971810645155
100205573495116443,geng,-2.062535911481798,0.6662022584282743,lck,1.5,0.9993033876424114
109675484017801229,team-bliss,2.572594829100265,0.8953060848366318,lco,1.1,0.984836693320295
110383487456480967,vertex-esc,2.2647132068918805,0.8800882060589782,lco,1.1,0.9680970266648761
98767991930907107,immortals-progressive,-0.5078532501787012,0.7430466381211197,lcs,1.3,0.9659606295574557
104367068120825486,psg-talon,0.6697231569255138,0.8012515250714934,pcs,1.2,0.961501830085792
98767991921462763,dire-wolves,2.116679651060959,0.8727712486793809,lco,1.1,0.9600483735473191
101383793569248484,astralis,-0.6911569314620896,0.7339863597541952,lec,1.3,0.9541822676804539
98767991860392497,tsm,-0.7358852269809781,0.7317755432258972,lcs,1.3,0.9513082061936664
107258254469504696,team-flash,0.34343207523909086,0.7851237091540737,vcs,1.2,0.9421484509848884
98926509883054987,dignitas,-0.9620919407243855,0.7205946668756075,lcs,1.3,0.9367730669382898
99294153824386385,golden-guardians,-1.0071049677443034,0.7183697767256502,lcs,1.3,0.9338807097433452
